내용,label
 향후 탄소중립에 따른 수요 감소와 국제유가 하락 등에 대비하겠다는 의지로 풀이된다,1
 국내 최대 정유사인 이노베이션은 지난달 사업의 중심 축을 .탄소.에서 .그린친환경.으로 전환한다고 공식 선언했다,1
 .여년간 본업이었던 정유 사업을 줄이고 친환경 사업 중심으로 회사의 정체성을 바꾸겠다는 것이다,1
 이노베이션은 일찌감치 차세대 먹거리로 배터리사업을 낙점하고 집중 투자를 하고 있다,1
 루브리컨츠 종합화학 등 비친환경 부문의 자산까지 매각하면서 배터리와 폐플라스틱 재활용 등 친환경 사업에 공을 들이고 있다,1
 김준 이노베이션 총괄사장이 지난달 .일 서울 여의도 콘래드 호텔에서 열린 .이노베이션 스토리 데이.에서 탄소 사업에서 그린 중심 사업으로 회사의 정체성을 완전히 바꾸겠다는 .파이낸셜 스토리.를 발표하고 있다,1
 이노베이션 제공 현대오일뱅크는 현재 .인 정유 사업 매출 비중을 .년까지 .대로 줄이고 친환경 사업의 영업이익 비중을 .까지 확대하는 내용의 .비전.을 내놨다,1
 최근엔 석유제품 탱크 임대 사업인 현대오일터미널 지분의 .를 사모펀드에 매각하며 친환경 사업 투자를 위한 실탄을 마련했다,1
 현대오일뱅크는 .년까지 블루수소생산 과정 중 탄소 배출을 최소화한 청정 수소 .만을 생산한다는 계획이다,1
 이를 위해 세계 최대 수소 생산업체인 미국 에어프로덕츠와 사업 협력을 맺는 등 국내외 에너지.발전 기업들과의 공조도 추진 중이다,1
 에쓰오일은 지난 .월 연료전지 기반의 청정에너지 솔루션을 제공하는 의 지분 .를 취득하며 수소 사업 진입을 위한 발판을 마련했다,1
 는 .년까지 최대 .억원 규모의 투자를 진행해 . 이상 규모의 생산설비를 구축하고 그린수소까지 사업영역을 확장한다는 방침이다,1
 칼텍스는 친환경 생산시설 강화와 함께 미래 모빌리티 사업에도 눈을 돌리고 있다,1
 칼텍스는 지난해부터 여수공장 생산시설 가동용 연료인 저유황중유를 전량 액화천연가스로 변경했다,1
 는 동일한 열량에도 보다 이산화탄소 배출량이 적다,1
 칼텍스는 .카카오. 운영사인 카카오모빌리티에 .억원을 투자하기로 결정하는 등 자사가 보유한 주유소 인프라와 미래 모빌리티를 연계하는 사업도 구상 중이다,1
 정유업체들의 이 같은 체질 개선은 화석연료 중심의 사업으로는 미래를 담보할 수 없다는 위기의식이 반영된 결과로 해석된다,0
 업계 관계자는 .국내외 탄소중립 기조가 확대되고 있는 만큼 지속 가능성을 확보하지 않으면 생존할 수 없다고 판단한 것.이라고 말했다,1
다,0
롯데케미칼 소재 제품 포장백. 롯데케미칼 제공. 과거에는 환경오염의 주범으로 꼽혔던 화학업계가 최근 적극적으로 친환경 행보에 나서고 있다,1
 플라스틱 등을 생산했던 업체들이 이제는 환경.사회.지배구조 경영에 발맞춰 .폐플라스틱. 재활용 방안을 내놓고 있다,1
 환경부에 따르면 지난해 한국의 폐플라스틱 배출량은 .으로 전년 대비 . 증가했고 폐비닐 배출량도 전년 대비 . 늘었다 롯데케미칼은 폐플라스틱 재활용 소재를 활용한 친환경 포장재를 자체 개발해 자사 제품 포장에 적용했다고 .일 밝혔다,1
 롯데케미칼은 고객사로부터 사용 후 버려지는 폴리에틸렌 소재 폐포장재를 회수하고 재활용 공정을 거쳐 .재생 폴리에틸렌.을 제조했다,1
 재생 폴리에틸렌은 약 . 비중으로 친환경 포장재 제조에 투입된다,1
 롯데케미칼은 사용 후 폐기되는 폴리에틸렌 포장재를 재활용하기 위해 올해 초부터 연구개발을 추진해왔고 고객사 협조를 받아 친환경 포장재 개발에 성공했다고 설명했다,1
 롯데케미칼은 현재 여수공장에서 생산되는 월 . 상당의 내수용 고밀도 폴리에틸렌 제품에서 친환경 포장재를 시범 적용 중이며 연말까지 적용 제품을 늘려 월 .만. 물량에 적용할 계획이다,1
 화학은 지난달 기자간담회를 열어 친환경 소재 개발 사업과 폐플라스틱 재활용 사업 등에 .조원을 투자한다고 밝히고 친환경 프리미엄 통합 브랜드 .렛제로.를 출범시켰다,1
 버려진 플라스틱을 재활용한 제품이나 식물성 원료로 만든 친환경 제품에 렛제로 마크를 단다,1
 또 스타트업 .이너보틀.과 협업을 맺고 올해 하반기부터 화장품 용기 플라스틱을 . 재활용하는 구조를 구축한다,1
 .년부터는 독자 개발한 생분해성 플라스틱도 양산할 예정이다,1
 이노베이션도 자사 .그린 성장 전략.에 따라 플라스틱 재활용 방안을 내놓고 있다,1
 이노베이션의 자회사 종합화학은 지난달 깨끗한나라 팩과 업무협약을 체결하고 재활용 플라스틱을 . 이상 적용한 .친환경 포장재 개발.에 나섰다,1
 지난 .일에는 케미칼이 제주삼다수 페트병을 전량 회수하고 이를 화장품 용기나 섬유 가전에 사용하는 원료로 제작하겠다고 밝혔다,1
 도 폐플라스틱 열분해유 사업화를 위해 일본 벤처회사와 지난 .월 업무협약을 체결하고 생분해 플라스틱 소재 사업의 확대 방안을 구체화하고 있다,1
 미국 환경 컨설팅 기업 에 따르면 페트 소재의 플라스틱을 재활용하면 온실가스 배출량을 .까지 줄일 수 있다,1
 화학업계의 재활용 시도를 두고 긍정적 평가가 나오는 이유다,1
 그러나 아직 갈길이 멀다,-1
 환경단체 그린피스의 보고서를 보면 한국에서 배출되는 폐플라스틱의 재활용 비율은 .에 불과하다,-1
 화학업계의 플라스틱.비닐 재활용을 .친환경.으로는 볼 수 없다는 지적도 나온다,-1
 근본적 해결책아 아니기 때문이다,-1
 허승은 녹색연합 녹색사회팀장은 .석유화학 업체의 친환경 정책은 사실상 탄소중립 사회에서 업계를 유지하기 위한 방안에 불과하다,-1
며 .폐기물 문제를 해결하려면 관련 제품의 발생량생산량 부터 줄이는 게 우선돼야 한다,1
고 말했다,0
다,0
지난해 .월부터 현대중공업 등 조선사 도장작업 노동자들에게 잇달아 발생한 피부질환의 원인이 회사가 새로 도입한 .친환경 도료.였던 것으로 고용노동부 조사 결과 확인됐다,-1
 현대중공업 등 조선사들은 새 도료를 개발해 사용하면서 화학물질의 피부 과민성 문제를 소홀히 하고 노동자들에게 유해성 교육도 제대로 하지 않은 것으로 나타났다,-1
 현대중공업 등 현대 계열 조선 .사에서 확인된 피부 질환자만 .명에 달한다,0
 울산 현대중공업 전경. 경향신문 자료사진 고용노동부는 .일 이 같은 내용의 조선사 도장작업 노동자 집단 피부질환 조사 결과를 발표했다,0
 노동부 조사는 지난해 .월 현대중공업 노동조합이 회사에서 새로 도입한 .무용제 도료.를 쓴 뒤 선박 도장 작업자들이 잇따라 피부질환을 겪었다며 도료 사용을 중지하고 위험성을 확인해 달라고 요청해 시작됐다,-1
 지난해 .월 도입한 해당 도료를 쓴 노동자들은 피부에 붉은 반점과 물집이 생기는 피부발진 현상을 겪은 것으로 알려졌다,0
 이 중 .명이 피부질환을 앓고 있었고 이중 .명은 현대 계열 조선사 노동자였다,0
 현대중공업이 .명 현대미포조선이 .명 현대삼호중공업이 .명이었다,0
 나머지 .명 유증상자는 츄고쿠삼화페인트에서 근무하는 노동자였다,0
 노동자들이 겪은 피부질환의 원인에 대해 노동부는 .무용제 도료에 포함된 과민성 물질이 원인일 가능성이 매우 높다,0
고 밝혔다,0
 무용제 도료는 대기 중에 오존을 발생시키는 휘발성 유기화합물 함량이 . 이내인 것으로 환경친화적 도료로 분류된다,1
 정부는 환경친화적 도료 사용을 확대하고자 무용제 도료 사용으로 휘발성 유기화합물 배출을 줄이면 이를 실적으로 인정해주고 있다,1
 노동부에 따르면 조선사와 도료 제조사가 무용제 도료를 개발하면서 페인트에 포함된 휘발성 유기화합물 함량은 낮아졌지만 대신 새로운 과민성 물질들이 포함됐다,0
 노동부는 특히 친환경 도료의 주 성분인 에폭시 수지가 기존 도료에 사용된 것보다 분자량이 적어 피부 과민성이 커진 것이 피부질환을 일으켰을 것으로 판단했다,0
 통상 분자량이 적을수록 피부 과민성이 높아진다,0
 조선사들은 산업안전보건법에 따라 원재료 등의 유해.위험 요인을 찾아내 질환 등의 예방 조치를 하게 돼 있지만 이 역시 지키지 않은 것으로 확인됐다,0
 노동부는 .도료 제조사와 조선사는 무용제 도료를 개발하면서 새로 함유된 화학물질의 피부 과민성 문제를 간과했고 사용 과정에서 노동자에게 피부 과민성에 대한 유해성 교육이나 적정 보호구의 지급도 적시에 이뤄지지 않은 것으로 나타났다,0
고 밝혔다,0
 노동부는 현대중공업 현대미포조선 현대삼호중공업에 대해 화학물질 도입 시 피부 과민성 평가를 해야 한다는 내용 등이 담긴 안전보건조치 명령을 내렸다,0
 노조는 노동부 조치가 충분하지 않다는 입장이다,0
 박정환 금속노조 현대중공업지부 노동안전보건실장은 .문제가 된 도료의 조선소 현장 사용을 원천 금지하고 회사가 피해 노동자에 대한 산재 처리를 신속히 하도록 지도하지 않은 것은 아쉽다,0
고 말했다,0
 현대중공업은 문제가 된 제품은 전량 폐기했다고 했다,0
 현대중공업 관계자는 .당시 피부발진의 원인으로 추정되는 극하절기용 경화제를 사용 중단하고 전량 폐기 처분했으며 이후 개선 제품을 공급해 사용하고 있다,0
고 밝혔다,0
다,0
.번가 제공 .번가가 고객들의 착한 소비와 기부를 응원하는 .행복크레딧 기획전.을 확대해 경영을 이어간다,0
 .일 .번가에 따르면 이달부터 .친환경 택배박스.로 배송되는 상품 구입 시 구매 금액의 .가 자동 기부돼 홀몸 어르신 돌봄 장애청소년 교육 일회용 플라스틱 감축 등 사회문제 해결을 위해 쓰인다,1
 .행복크레딧.은 텔레콤의 포인트 기부 프로그램으로 .번가의 .행복크레딧. 기획전을 통해 사회적기업 중소상공인 상품을 구매하면 참여할 수 있다,0
 이달부터는 .번가 내 .친환경 택배박스. 발송 상품이 추가돼 더 많은 고객들이 착한 소비를 통한 기부에 적극 동참할 수 있게 됐다,1
 .번가는 지난해 .월부터 현재까지 .행복크레딧. 기획전을 통해 .만여 곳의 사회적기업 중소상공인 셀러의 .만개 상품들을 선보였고 .억.만원 이상의.행복크레딧.이 적립됐다,0
 .번가는 올해 들어 경영의 일환으로 . 재활용이 가능한 친환경 택배박스 종이 완충재 종이 테이프를 도입해 환경보호에 적극 나서고 있다,1
 .번가 백창돈 대외협력담당은 .고객들과 함께 사회적 가치를 실현할 수 있는 여러 방안들을 계속해서 고민해 선보일 것.이라고 말했다,0
다,0
롯데푸드는 국내 최초 저온살균 파스퇴르 우유 패키지를 리뉴얼했다고 .일 밝혔다,0
 롯데푸드에 따르면 새롭게 선보인 패키지는 라벨에 절취선을 추가해 분리배출 편의성을 강화했다,1
 분리한 라벨은 비닐로 우유병은 플라스틱으로 분리수거하면 된다,1
 또 디자인 면적을 확대해 제품 정보 확인이 한층 용이해졌다,0
 병 상단에 .도 저온살균 엠블럼을 추가해 파스퇴르 우유의 핵심 특징을 강조했다,0
 병목 위쪽이 넓어지는 자형 패키지는 중세 유럽 귀족의 빳빳하게 세운 깃에서 모티프를 따왔다,0
 넓고 둥근 우유병을 잡고 따르기 어려웠던 점을 고려해 용기 상단을 한 손에 잡히게 개선했다,0
 원터치 캡으로 뚜껑 편의성도 높였다,0
 기존에는 뚜껑을 열고 이너실링을 제거해야 돼 불편함이 있었다,0
 뚜껑의 밀폐력도 높아져 제품 안전성도 강화했다,0
 롯데푸드는 패키지 리뉴얼과 함께 제품 라인도 후레쉬 저지방 유산균으로 변경했다,0
 저지방 우유와 차별점이 약했던 무지방 우유는 단종하고 롯데중양연구소와 공동개발한 식물성 유산균 .을 넣은 유산균 우유를 추가했다,0
 파스퇴르는 .년 국내 최초로 저온살균우유를 출시하며 유업계와 소비자들에게 신선한 충격을 줬다,0
 저온 살균우유는 생우유에 들어있는 효소나 유익균 등은 그대로 살리고 결핵균과 같은 유해균만 죽이는 장점이 있다,0
 또 초고온 살균에 비해 칼슘과 단백질 등 영양소 열변성 및 비타민 손실을 최소화한다,0
 하지만 .도라는 살균 온도를 .분이라는 긴 시간 동안 유지해야 하는 만큼 초고온 살균보다 더 많은 비용과 노력이 들어갈 수 밖에 없다,0
 원유 품질이 나쁘거나 세균 수가 많으면 사용할 수 없다,0
 파스퇴르는 .년 당시부터 지금까지 현재 법적 기준 .급 우유인 .당 세균 수 .만마리 이하보다 .배 깐깐한 .당 세균 수 .마리 이하의 엄격한 기준으로 원유를 관리하고 있다,0
